service_type,service_id,num_endpoints
illfitting,08326,1
regular,00768,1
illfitting,11373,1
regular,12619,1
illfitting,13233,1
illfitting,09441,1
illfitting,04768,1
regular,02417,848
regular,17001,16
illfitting,09094,1
illfitting,14069,1
illfitting,13666,1
illfitting,05783,1
illfitting,11136,1
illfitting,13757,1
illfitting,11278,1
illfitting,12974,1
regular,03314,2
regular,12045,6
illfitting,05800,1
illfitting,02995,1
illfitting,05892,2
illfitting,17231,2
illfitting,11748,1
illfitting,11304,1
illfitting,16381,1
illfitting,07606,1
illfitting,14076,1
illfitting,04023,1
illfitting,11186,1
illfitting,05994,3
regular,10110,3
regular,12281,4
illfitting,08629,1
regular,07809,1
illfitting,03986,1
regular,12791,1
regular,06591,1
illfitting,09428,1
illfitting,05440,3
illfitting,08885,1
illfitting,02653,1
illfitting,03909,1
illfitting,05246,1
illfitting,15723,1
illfitting,04729,1
illfitting,13460,1
regular,00112,1
illfitting,09115,1
regular,06362,1
illfitting,05060,1
regular,04084,1
illfitting,16358,3
illfitting,16600,1
illfitting,08135,1
illfitting,02335,1
illfitting,11101,1
regular,11993,1
regular,07020,1
illfitting,15735,2
illfitting,13473,1
illfitting,08787,1
illfitting,09294,1
illfitting,11791,1
illfitting,09181,1
illfitting,01679,2
illfitting,14341,3
regular,00868,1
regular,11475,1
illfitting,11590,1
illfitting,06089,1
regular,18098,2
illfitting,08089,1
illfitting,06919,1
illfitting,08269,1
regular,07701,1
illfitting,03036,1
regular,07826,4
illfitting,17286,1
regular,17854,2
regular,12089,7
illfitting,09183,1
regular,07658,2
illfitting,13124,1
illfitting,17216,1
illfitting,18439,1
regular,10468,4
illfitting,15256,1
illfitting,14988,1
illfitting,05815,1
illfitting,08523,2
regular,00893,2
illfitting,09582,1
illfitting,16654,2
regular,07228,7
regular,06638,2
illfitting,09019,1
regular,10105,2
illfitting,13679,1
illfitting,06095,1
illfitting,01093,1
illfitting,15934,1
regular,01016,1
illfitting,03917,1
illfitting,02333,1
illfitting,10246,1
illfitting,11552,1
regular,17823,2
regular,00782,1
illfitting,16398,4
illfitting,13222,1
regular,10471,1
regular,03184,1
illfitting,18462,3
illfitting,03892,1
regular,11496,2
illfitting,05147,1
regular,17906,1
regular,16793,4
illfitting,09905,1
illfitting,04362,1
illfitting,04790,1
illfitting,05805,1
illfitting,09956,1
regular,10641,5
illfitting,00523,2
illfitting,05133,1
regular,14860,5
illfitting,09387,1
illfitting,08168,1
regular,02432,3
illfitting,15469,1
illfitting,10275,1
illfitting,04228,1
illfitting,02963,1
illfitting,09573,1
illfitting,11231,1
illfitting,09622,1
illfitting,01929,1
regular,01563,29
regular,04400,7
regular,03297,3
illfitting,01702,2
illfitting,15940,1
regular,06820,7
regular,16817,1
illfitting,14093,1
regular,00163,2
illfitting,14175,1
regular,16699,1
illfitting,15647,1
illfitting,13940,1
illfitting,01464,1
regular,10514,13
regular,13541,9
illfitting,04731,1
illfitting,03629,1
regular,03464,15
illfitting,10338,1
illfitting,06941,1
regular,18007,4
regular,09674,1
illfitting,08108,1
illfitting,03630,1
illfitting,08483,1
regular,14838,1
illfitting,14180,1
illfitting,07574,1
illfitting,06964,1
illfitting,07589,1
illfitting,08392,1
illfitting,04902,1
illfitting,15018,1
illfitting,13153,1
illfitting,10147,1
illfitting,11819,1
regular,03585,23
illfitting,01249,1
regular,14764,1
illfitting,16378,2
regular,10804,5
regular,03437,2
illfitting,03836,1
illfitting,18485,1
illfitting,08449,1
illfitting,04833,1
regular,12471,3
illfitting,03613,1
regular,13528,64
illfitting,17372,2
regular,11493,6
illfitting,11652,1
illfitting,08440,1
illfitting,02998,1
illfitting,08979,1
illfitting,05140,2
illfitting,01248,1
illfitting,15252,1
illfitting,14990,1
illfitting,08411,1
illfitting,13270,1
illfitting,08375,1
regular,00054,4
regular,03591,30
regular,14890,10
regular,16914,21
regular,04395,23
regular,07198,1
illfitting,05887,2
illfitting,08538,4
illfitting,11635,1
illfitting,01357,1
illfitting,01393,1
regular,06277,1
illfitting,02731,1
illfitting,04792,1
illfitting,13238,1
illfitting,09000,1
regular,14431,5
regular,00307,9
regular,16782,4
illfitting,08201,1
illfitting,13374,1
illfitting,15515,1
illfitting,18492,2
illfitting,01351,1
illfitting,09865,2
illfitting,16334,2
illfitting,15313,1
illfitting,13938,1
regular,00837,1
illfitting,07556,1
regular,09825,1
illfitting,15037,1
illfitting,08993,1
illfitting,16339,3
regular,03674,4
regular,06806,7
regular,17723,5
regular,00859,3
illfitting,01277,1
regular,07249,1
illfitting,15246,1
illfitting,08638,1
illfitting,02195,1
illfitting,01973,1
regular,00135,6
illfitting,04367,2
regular,13594,2
illfitting,08521,5
regular,07303,2
illfitting,02738,1
illfitting,02286,2
illfitting,15507,1
illfitting,12918,1
illfitting,16112,1
illfitting,11404,2
illfitting,11586,1
illfitting,13026,1
regular,04491,5
illfitting,09232,1
regular,16858,1
illfitting,15211,1
illfitting,13103,1
regular,07845,3
illfitting,18612,1
illfitting,13754,1
illfitting,15249,1
illfitting,00582,1
illfitting,11214,1
illfitting,02281,1
illfitting,11154,1
illfitting,01992,1
illfitting,02680,1
regular,00979,2
illfitting,03872,1
illfitting,01681,3
regular,07152,6
illfitting,03005,2
illfitting,15359,1
illfitting,05143,1
regular,02560,1
regular,14403,3
illfitting,16534,1
illfitting,02155,1
illfitting,01914,2
regular,14644,2
illfitting,09027,1
illfitting,05409,3
illfitting,16348,2
regular,12406,4
illfitting,13105,1
illfitting,09054,1
illfitting,10199,1
illfitting,16326,1
illfitting,05848,1
illfitting,01592,1
regular,12233,1
illfitting,01603,1
illfitting,06154,1
illfitting,13384,1
illfitting,15320,1
illfitting,01459,1
illfitting,16144,1
illfitting,13960,1
illfitting,15583,1
regular,07289,4
regular,12582,15
regular,08054,4
illfitting,16314,5
illfitting,02107,1
illfitting,04820,1
regular,18261,1
illfitting,15623,1
illfitting,02724,1
regular,03343,15
illfitting,14339,4
regular,07311,6
illfitting,13159,1
illfitting,00469,2
regular,12293,5
illfitting,13016,1
illfitting,13260,1
illfitting,08704,1
illfitting,08093,1
illfitting,04636,1
regular,04563,3
regular,07885,1
illfitting,04926,1
illfitting,10188,1
illfitting,12573,1
illfitting,16194,1
regular,06439,5
illfitting,08261,1
illfitting,18481,1
illfitting,09263,2
illfitting,07617,1
illfitting,02662,1
illfitting,02916,1
regular,00687,4
illfitting,11199,1
illfitting,16328,3
illfitting,16681,2
illfitting,01088,1
regular,04484,6
illfitting,08486,1
illfitting,15112,1
regular,05730,2
illfitting,06005,1
illfitting,08713,2
illfitting,15899,1
illfitting,18488,2
illfitting,06091,1
regular,04126,1
illfitting,01755,1
regular,07703,4
illfitting,14074,1
regular,07080,11
regular,13632,27
illfitting,03607,1
illfitting,16409,2
illfitting,08891,1
illfitting,03844,1
regular,00964,2
regular,14417,44
regular,10670,1
illfitting,05990,1
regular,05590,2
illfitting,02891,1
regular,03179,4
regular,00816,1
illfitting,11425,2
regular,06328,1
regular,05649,1
illfitting,12936,1
illfitting,14050,1
illfitting,15714,1
illfitting,11212,1
illfitting,13006,1
illfitting,08973,1
illfitting,00645,1
illfitting,01867,1
regular,17706,19
illfitting,08686,1
illfitting,15142,1
regular,13589,2
regular,05697,2
illfitting,09897,2
illfitting,05392,3
illfitting,04954,1
illfitting,03651,1
illfitting,08390,1
regular,17031,1
illfitting,05811,1
regular,12215,3
regular,12137,1
illfitting,12894,1
illfitting,13476,1
regular,07176,3
illfitting,11600,1
illfitting,00448,3
regular,10612,5
regular,00691,1
illfitting,05839,1
illfitting,01352,1
illfitting,02977,1
illfitting,11430,1
illfitting,01340,1
illfitting,02358,1
illfitting,09355,1
illfitting,15904,1
illfitting,11779,1
illfitting,14024,1
regular,04570,1
illfitting,06198,1
regular,03583,27
illfitting,14388,2
illfitting,11891,1
illfitting,01987,1
illfitting,01846,1
regular,03087,2
illfitting,00586,1
illfitting,04234,1
illfitting,01853,1
illfitting,09237,1
illfitting,07430,1
illfitting,04875,1
illfitting,15959,1
regular,03687,1
illfitting,04002,1
illfitting,03835,1
regular,01566,24
illfitting,08380,1
illfitting,08227,1
regular,03521,12
regular,13612,2
regular,04111,2
illfitting,13922,3
illfitting,13312,1
illfitting,17417,3
illfitting,11067,1
illfitting,13662,1
illfitting,03627,1
illfitting,01933,1
illfitting,05061,1
illfitting,01418,1
illfitting,01909,1
illfitting,02673,1
regular,09671,2
regular,12666,4
illfitting,02806,1
illfitting,17197,3
illfitting,08499,1
illfitting,05059,1
illfitting,02594,1
illfitting,07550,1
illfitting,16610,1
illfitting,15761,2
regular,16835,2
illfitting,09073,1
illfitting,16558,1
regular,16842,1
illfitting,02768,2
illfitting,06144,1
illfitting,00376,1
illfitting,01323,1
illfitting,15831,1
illfitting,09519,1
illfitting,06172,1
illfitting,15643,1
illfitting,09472,1
illfitting,01856,1
regular,12438,1
illfitting,05493,3
illfitting,14347,3
regular,07362,3
illfitting,08994,1
illfitting,06011,1
illfitting,10306,1
illfitting,08118,1
regular,16071,2
regular,11501,1
illfitting,04837,1
illfitting,00518,2
illfitting,15393,1
illfitting,09087,1
illfitting,10269,1
illfitting,07638,1
illfitting,05181,1
illfitting,05049,1
regular,05615,55
regular,14670,1
illfitting,02000,1
regular,07835,6
illfitting,07420,1
illfitting,13106,1
regular,12404,1
illfitting,11806,1
illfitting,10161,1
illfitting,13081,2
illfitting,05439,3
illfitting,13462,1
illfitting,13177,1
illfitting,13130,1
illfitting,17114,1
illfitting,14117,1
illfitting,11327,1
regular,12657,13
regular,07065,14
illfitting,14986,1
regular,05604,5
regular,16874,1
regular,06357,1
illfitting,09534,1
illfitting,14992,1
illfitting,04955,1
illfitting,03053,1
illfitting,02837,1
illfitting,02812,1
illfitting,02609,1
illfitting,06307,1
illfitting,07585,1
regular,16759,3
illfitting,17217,1
illfitting,04662,1
illfitting,05989,2
illfitting,01376,1
illfitting,03875,1
regular,16000,2
illfitting,14360,5
illfitting,02611,1
illfitting,02274,1
regular,17643,1
regular,11972,1935
illfitting,05125,1
illfitting,08331,1
illfitting,16504,1
illfitting,08277,1
illfitting,13755,1
illfitting,13066,1
regular,16851,1
regular,03743,2
regular,10440,2
illfitting,11558,1
illfitting,02189,1
illfitting,04774,1
illfitting,16560,1
illfitting,08482,1
illfitting,11841,1
illfitting,00591,1
regular,16035,3
illfitting,10320,1
illfitting,14370,4
illfitting,18483,1
regular,18041,2
illfitting,05212,1
illfitting,15846,1
illfitting,08176,1
illfitting,14128,1
illfitting,02856,1
illfitting,08868,1
illfitting,01432,1
illfitting,15261,1
illfitting,06114,1
regular,08007,20
regular,12158,1
illfitting,01256,1
illfitting,13752,1
regular,07910,1
regular,00931,3
illfitting,15897,1
illfitting,09168,1
illfitting,02875,1
illfitting,15466,1
illfitting,02142,1
illfitting,04853,1
illfitting,15803,1
illfitting,05846,1
illfitting,06994,1
illfitting,11359,1
illfitting,11370,1
regular,07355,39
regular,03174,6
illfitting,09313,1
illfitting,05229,1
regular,16832,7
regular,10899,1
illfitting,17321,4
regular,06656,6
regular,15968,4
illfitting,08649,1
regular,18613,1
illfitting,16458,1
illfitting,05565,1
illfitting,13334,1
regular,09752,16
illfitting,02728,1
illfitting,01462,1
regular,15985,2
illfitting,04256,1
illfitting,10068,4
illfitting,13252,1
illfitting,16449,1
illfitting,06173,1
illfitting,16130,1
regular,18096,6
illfitting,05460,3
illfitting,04945,1
illfitting,07639,1
regular,06678,2
illfitting,03861,1
illfitting,09435,1
regular,03664,6
illfitting,13080,2
illfitting,18441,1
illfitting,16394,6
illfitting,08161,1
illfitting,09398,1
illfitting,09302,1
illfitting,13655,1
regular,07356,2
illfitting,07521,1
illfitting,13343,1
illfitting,15071,1
regular,18614,242
illfitting,05481,2
illfitting,09551,1
illfitting,05829,1
illfitting,08580,2
illfitting,09132,1
illfitting,11922,1
illfitting,14281,1
illfitting,11297,1
illfitting,04192,1
illfitting,13085,1
illfitting,05556,1
regular,10883,2
regular,07135,5
regular,02570,3
illfitting,13982,1
illfitting,02924,1
illfitting,08779,1
regular,14560,2
illfitting,05084,1
illfitting,16660,2
regular,17522,3
illfitting,05158,1
regular,17028,2
regular,18222,1
illfitting,01937,1
illfitting,09145,1
illfitting,11563,1
regular,12487,2
illfitting,03808,1
regular,03431,1
illfitting,05897,3
illfitting,01238,1
regular,17629,21
regular,10861,1
regular,17843,7
regular,00792,5
illfitting,01604,1
illfitting,13011,1
illfitting,16318,3
regular,14929,2
illfitting,11813,1
illfitting,13382,1
regular,07697,1
illfitting,11862,1
illfitting,05901,1
illfitting,02988,1
regular,12179,2
illfitting,13282,1
illfitting,02698,1
illfitting,05961,1
regular,17832,3
regular,09774,4
illfitting,16637,1
illfitting,15639,1
regular,10408,5
illfitting,01136,1
illfitting,02066,1
illfitting,04018,1
illfitting,03903,1
illfitting,01128,1
illfitting,01623,3
regular,18306,2
illfitting,07409,1
illfitting,01279,1
regular,17637,1
illfitting,12924,1
regular,02516,37
regular,07288,9
illfitting,04668,1
illfitting,15951,2
regular,10483,1
illfitting,03932,1
illfitting,07616,1
illfitting,10221,2
illfitting,16548,2
illfitting,09281,1
illfitting,11807,1
illfitting,01179,1
illfitting,15798,2
illfitting,08214,1
illfitting,02872,1
regular,09755,5
illfitting,05501,3
regular,10413,3
regular,14503,1
regular,10839,3
illfitting,13998,1
illfitting,15838,1
illfitting,13641,1
illfitting,11333,1
regular,10436,2
illfitting,02053,1
illfitting,08325,1
illfitting,03924,1
illfitting,13943,1
illfitting,08330,1
regular,02440,2
regular,00004,4
illfitting,02235,1
illfitting,09021,1
illfitting,11936,3
illfitting,03911,1
illfitting,11773,1
illfitting,03814,1
regular,03675,2
illfitting,01436,1
illfitting,11174,1
regular,02561,2
regular,16882,1
illfitting,11698,1
illfitting,04764,1
illfitting,07422,1
illfitting,10192,1
regular,10508,2
regular,07812,1
regular,06606,2
regular,00906,4
illfitting,02156,1
regular,05629,6
illfitting,17358,5
illfitting,01307,1
illfitting,01255,1
illfitting,11671,1
illfitting,13751,1
illfitting,13647,1
illfitting,04871,1
regular,10561,1
regular,12607,3
regular,16808,1
illfitting,18498,3
regular,14757,1
illfitting,03806,1
illfitting,09231,1
illfitting,16197,1
regular,09814,3
regular,08923,3
illfitting,04634,1
illfitting,04725,1
illfitting,15877,2
regular,18164,7
regular,07088,2
illfitting,13449,1
illfitting,11087,1
regular,17631,3
regular,18240,2
illfitting,15636,1
regular,12456,2
illfitting,07974,1
illfitting,14297,1
illfitting,04785,1
regular,07733,3
illfitting,07544,1
illfitting,08498,1
illfitting,14194,1
illfitting,06210,1
regular,00056,1
regular,17985,1
illfitting,08982,1
illfitting,16264,1
illfitting,16327,2
illfitting,15635,1
regular,00778,4
illfitting,09117,1
illfitting,05419,4
illfitting,09968,1
regular,12258,4
regular,04089,3
illfitting,02183,1
regular,14538,3
illfitting,01401,1
regular,12808,3
regular,17878,2
illfitting,16582,1
illfitting,13028,1
regular,09775,3
illfitting,17311,1
illfitting,15292,1
illfitting,02319,1
illfitting,15941,1
illfitting,01726,2
regular,00774,1
illfitting,02026,1
illfitting,14097,1
regular,18170,1
illfitting,14208,1
illfitting,13338,1
illfitting,13110,1
regular,00290,2
illfitting,13063,1
regular,12119,1
illfitting,18500,4
illfitting,15060,1
illfitting,11241,1
regular,12291,3
regular,07853,5
regular,16078,2
regular,18046,2
regular,18075,3
illfitting,00588,1
illfitting,15382,1
illfitting,16593,1
illfitting,08966,1
illfitting,11384,1
regular,09672,2
illfitting,04215,1
illfitting,03972,1
illfitting,13014,1
illfitting,11881,1
illfitting,08244,1
regular,16845,7
regular,00773,12
illfitting,16099,1
illfitting,15409,1
illfitting,13211,1
regular,07035,1
illfitting,05774,1
illfitting,15150,1
illfitting,11226,1
illfitting,02993,1
illfitting,13702,1
illfitting,13423,1
illfitting,13381,1
regular,10654,8
illfitting,17446,2
regular,18142,17
illfitting,09360,1
illfitting,14262,1
regular,18293,5
illfitting,00548,3
illfitting,03616,1
illfitting,15782,2
illfitting,11605,1
illfitting,10224,2
illfitting,11432,1
illfitting,01851,1
regular,03125,3
illfitting,02910,1
illfitting,13302,1
illfitting,06143,1
illfitting,02323,1
illfitting,11653,1
illfitting,09153,1
regular,16795,10
illfitting,15431,1
illfitting,04286,1
illfitting,14983,1
illfitting,00626,1
illfitting,08288,1
illfitting,13358,1
illfitting,05213,1
illfitting,01289,1
illfitting,02645,1
illfitting,01097,1
regular,14857,8
illfitting,04893,1
regular,14578,4
illfitting,02376,1
illfitting,17233,1
illfitting,08398,1
illfitting,15293,1
illfitting,18518,2
regular,16756,3
illfitting,11342,1
illfitting,11305,1
regular,03129,1
illfitting,15144,1
regular,17035,3
regular,03202,6
regular,00745,12
illfitting,05169,1
regular,09757,3
illfitting,12892,1
regular,12669,1
illfitting,04693,1
illfitting,02719,1
regular,17609,2
illfitting,18615,1
illfitting,15310,1
illfitting,16097,1
illfitting,14126,1
illfitting,09033,1
regular,03578,29
illfitting,01838,1
regular,07145,8
regular,17812,4
illfitting,02820,1
illfitting,08137,1
illfitting,09111,1
regular,09725,2
regular,03561,5
illfitting,15070,1
illfitting,09095,1
illfitting,11930,1
illfitting,10019,1
illfitting,15663,1
illfitting,08775,1
illfitting,11699,1
regular,13623,28
illfitting,09059,1
illfitting,18565,3
regular,03321,8
illfitting,14943,1
illfitting,15059,1
illfitting,15576,1
regular,17831,2
regular,00815,1
regular,16768,2
illfitting,02678,1
illfitting,14994,1
regular,03130,2
illfitting,15945,1
illfitting,08457,1
regular,04469,1
illfitting,05456,3
illfitting,08874,1
illfitting,08814,1
illfitting,14265,1
illfitting,01244,1
illfitting,06057,1
illfitting,05066,1
illfitting,10037,1
illfitting,15906,1
regular,03358,1
illfitting,08448,1
illfitting,05300,2
regular,03323,7
illfitting,04845,1
illfitting,11203,1
regular,00679,1
illfitting,08733,2
regular,00223,2
regular,09723,1
illfitting,01769,3
regular,03294,3
illfitting,16337,3
regular,07318,1
illfitting,09981,3
regular,10676,1
illfitting,02199,1
illfitting,10217,1
illfitting,09445,1
illfitting,09326,1
regular,04566,11
illfitting,16252,1
illfitting,01940,1
regular,18197,5
illfitting,15561,1
illfitting,01178,1
illfitting,06318,1
regular,14876,3
illfitting,04197,1
regular,04492,4
illfitting,13323,1
illfitting,03824,1
illfitting,09098,1
illfitting,06973,1
regular,12825,2
regular,12659,1
illfitting,09152,1
regular,10762,1
illfitting,15881,1
illfitting,17222,1
regular,16731,1
illfitting,17304,1
illfitting,01970,1
illfitting,15451,1
illfitting,13369,1
regular,03590,33
regular,12355,4
illfitting,10253,1
regular,16034,1
illfitting,01177,1
regular,09724,1
illfitting,04253,1
illfitting,02821,1
illfitting,08148,1
regular,07677,2
illfitting,17169,1
regular,06436,2
illfitting,00610,1
illfitting,15717,1
illfitting,06782,1
illfitting,08192,1
illfitting,02272,1
illfitting,05358,3
illfitting,11302,1
regular,05665,2
regular,08050,8
regular,06516,4
illfitting,05126,1
illfitting,15573,1
illfitting,15763,1
illfitting,02171,1
regular,18383,3
regular,08065,2
regular,14669,3
illfitting,11782,1
regular,09797,1
illfitting,12958,1
illfitting,03848,1
illfitting,13191,1
illfitting,08857,1
regular,07066,11
regular,17584,4
illfitting,01189,1
illfitting,15362,1
illfitting,05831,1
illfitting,15710,1
illfitting,11098,1
illfitting,05122,1
regular,01573,15
regular,17858,4
illfitting,15783,1
illfitting,17318,1
illfitting,00525,2
illfitting,05372,5
illfitting,00451,1
illfitting,05058,1
illfitting,02315,1
illfitting,09990,2
illfitting,06075,1
regular,04389,2
illfitting,15303,1
illfitting,09961,2
illfitting,09888,1
illfitting,09182,1
illfitting,09504,1
regular,17833,1
illfitting,02362,1
regular,12581,46
illfitting,08143,1
illfitting,06063,1
illfitting,17340,3
illfitting,02200,1
illfitting,16376,1
illfitting,15014,1
regular,05742,2
illfitting,12905,1
illfitting,05483,2
illfitting,04959,1
illfitting,04642,1
illfitting,06311,1
illfitting,09462,1
regular,16990,1
illfitting,13952,1
illfitting,03650,1
illfitting,09246,1
illfitting,11781,1
illfitting,11697,1
illfitting,06943,1
illfitting,02081,1
illfitting,13294,1
regular,03662,2
illfitting,16468,2
regular,00865,3
illfitting,10029,3
illfitting,15163,1
illfitting,18516,2
illfitting,12965,1
illfitting,11270,1
regular,10117,2
illfitting,04972,1
illfitting,14985,1
illfitting,16374,1
illfitting,15453,1
regular,00887,1
illfitting,14233,1
illfitting,15259,1
regular,06565,2
illfitting,09407,1
illfitting,11910,1
regular,00217,2
regular,08060,3
regular,10399,2
illfitting,16628,3
illfitting,05370,2
regular,17730,1
regular,07363,6
illfitting,15612,1
illfitting,15650,1
illfitting,13180,1
regular,16743,1
illfitting,13225,1
illfitting,10042,1
illfitting,09421,1
illfitting,05457,2
regular,06246,1
illfitting,12984,1
illfitting,17107,1
illfitting,10146,1
regular,14477,11
illfitting,09917,2
illfitting,15669,1
illfitting,11397,2
illfitting,13785,3
illfitting,02968,1
illfitting,16292,2
illfitting,08303,1
regular,18255,2
illfitting,11765,1
illfitting,17246,1
illfitting,06784,1
illfitting,07612,1
illfitting,04822,1
regular,18616,1
illfitting,02110,1
regular,09689,11
illfitting,02767,2
regular,16847,15
illfitting,15208,1
illfitting,06129,1
illfitting,14214,1
illfitting,15002,1
illfitting,10245,2
regular,14475,1
regular,16002,2
illfitting,11914,1
regular,05607,10
regular,07018,3
illfitting,14049,1
illfitting,11039,1
illfitting,02758,1
illfitting,09605,1
illfitting,00593,1
illfitting,11812,1
illfitting,15447,1
regular,03371,1
regular,06793,10
regular,18191,5
illfitting,01426,1
regular,17541,6
illfitting,16488,1
regular,14652,2
illfitting,01429,1
illfitting,08140,1
illfitting,13397,1
regular,03373,1
illfitting,18542,3
illfitting,11090,1
illfitting,02748,1
illfitting,01896,1
illfitting,15138,1
illfitting,04930,1
illfitting,11218,1
regular,10108,1
illfitting,09958,2
illfitting,15552,1
regular,06326,7
illfitting,10003,1
illfitting,02737,1
illfitting,11842,1
illfitting,01258,1
illfitting,05399,2
regular,18038,2
illfitting,04261,1
illfitting,16338,2
illfitting,10058,1
illfitting,16150,1
illfitting,16109,1
illfitting,09210,1
illfitting,05508,3
illfitting,07516,1
regular,02391,1
illfitting,15422,1
illfitting,01156,1
illfitting,04035,1
illfitting,11164,1
illfitting,16541,3
regular,05732,3
regular,07043,14
regular,10377,3
illfitting,14333,4
illfitting,17225,1
illfitting,01874,1
illfitting,11402,2
illfitting,02245,1
illfitting,15634,1
illfitting,13361,1
illfitting,09301,1
illfitting,11644,1
illfitting,14149,1
regular,06542,27
illfitting,09603,1
regular,01070,5
regular,18004,2
illfitting,08270,1
illfitting,12533,1
illfitting,08120,1
illfitting,02638,1
illfitting,02753,1
regular,06646,3
regular,10846,1
illfitting,04748,1
illfitting,17307,1
illfitting,02067,1
illfitting,11539,1
regular,14639,1
illfitting,14277,1
illfitting,09851,2
illfitting,15202,1
illfitting,08518,3
regular,10741,2
illfitting,13150,1
illfitting,01439,1
regular,14887,1
illfitting,02824,1
regular,04182,2
illfitting,15841,1
illfitting,15677,1
illfitting,08396,1
illfitting,03977,1
illfitting,02190,1
illfitting,14106,1
illfitting,02984,1
illfitting,04735,1
illfitting,13075,1
illfitting,09342,1
regular,17837,6
illfitting,02726,1
regular,12265,4
regular,18300,2
regular,06396,3
illfitting,16224,1
regular,00132,1
regular,06716,2
illfitting,01108,1
illfitting,01646,2
regular,10816,1
illfitting,15534,1
illfitting,15821,1
regular,18078,3
illfitting,17279,1
illfitting,03995,1
regular,03189,1
illfitting,18438,1
illfitting,09497,1
illfitting,11916,1
illfitting,12986,1
illfitting,02679,1
illfitting,08747,1
illfitting,09928,1
illfitting,02881,1
regular,07064,11
regular,10447,4
illfitting,08073,1
regular,04598,1
illfitting,07429,1
regular,00681,2
regular,08029,1
illfitting,04677,1
regular,06256,2
illfitting,15417,1
illfitting,15164,1
regular,10870,1
illfitting,02715,1
illfitting,08456,1
illfitting,13479,1
illfitting,00499,2
regular,09663,5
illfitting,01689,3
regular,07072,8
illfitting,13747,2
illfitting,16323,1
illfitting,09987,2
illfitting,15102,1
illfitting,15609,1
regular,05704,1
regular,09812,632
regular,07855,2
illfitting,01840,1
regular,02533,8
regular,03433,2
illfitting,07566,1
illfitting,02939,1
illfitting,02162,1
illfitting,01121,1
regular,10485,5
illfitting,15498,1
illfitting,17261,1
illfitting,08293,1
regular,03097,3
illfitting,06976,1
illfitting,04761,1
illfitting,11677,1
illfitting,04906,1
regular,06319,1
regular,17548,3
illfitting,00524,4
illfitting,10163,1
illfitting,03004,1
illfitting,17085,1
illfitting,11210,1
illfitting,09251,1
illfitting,04925,1
illfitting,13245,1
illfitting,08443,1
regular,00046,1
illfitting,11640,1
illfitting,11646,1
regular,06481,14
regular,02388,2
illfitting,15338,1
illfitting,04012,1
illfitting,14144,1
illfitting,13019,1
illfitting,05818,1
regular,12593,10
regular,10754,1
illfitting,08463,1
illfitting,02878,1
illfitting,04920,1
illfitting,17326,2
illfitting,17424,2
illfitting,11929,1
regular,10872,1
illfitting,09377,1
regular,07232,6
regular,07142,9
regular,18124,1
regular,12052,12
illfitting,00484,2
illfitting,01281,1
illfitting,18521,2
illfitting,02810,1
illfitting,04832,1
regular,10630,1
regular,04181,1
illfitting,13166,1
regular,00105,1
illfitting,05030,1
regular,11970,2613
illfitting,11882,1
regular,00017,14
regular,16720,3
illfitting,02766,2
regular,00875,7
illfitting,02232,1
illfitting,16392,1
regular,04562,1
regular,09705,2
illfitting,13930,1
illfitting,06147,1
illfitting,05446,2
illfitting,04857,1
regular,02527,1
illfitting,08955,1
regular,00824,2
illfitting,15092,1
illfitting,15675,1
regular,18250,1
illfitting,05386,3
illfitting,03935,1
regular,07301,6
regular,06798,9
illfitting,05788,1
illfitting,03985,1
regular,17850,2
illfitting,15258,1
illfitting,09383,1
regular,04588,2
illfitting,09521,1
illfitting,11716,1
illfitting,02851,1
regular,00812,1
regular,17904,1
regular,09784,1
regular,07204,1
illfitting,18617,1
illfitting,05201,2
illfitting,16266,1
illfitting,04971,1
illfitting,01275,1
regular,14569,6
illfitting,08225,1
illfitting,08539,2
illfitting,14064,1
regular,17752,1
regular,05701,5
illfitting,01901,1
illfitting,01903,1
illfitting,03059,1
illfitting,12952,1
illfitting,16259,1
illfitting,01240,1
illfitting,14280,1
illfitting,15065,1
regular,01032,6
regular,18201,11
regular,13610,2
illfitting,15308,1
illfitting,00478,2
illfitting,15027,1
regular,00031,3
illfitting,01720,2
regular,09637,3
illfitting,02014,1
illfitting,08223,1
regular,10879,1
illfitting,02017,1
illfitting,05563,1
regular,12309,2
illfitting,05396,3
illfitting,08796,1
illfitting,03898,1
illfitting,15191,1
illfitting,09836,1
illfitting,16515,1
illfitting,16159,1
illfitting,01089,1
regular,12294,6
regular,08916,11
regular,10532,2
regular,07879,15
illfitting,00398,2
illfitting,11656,1
illfitting,13491,1
illfitting,18528,4
regular,10421,1
illfitting,09402,1
illfitting,05432,1
illfitting,09859,1
regular,12055,4
illfitting,05494,2
illfitting,06000,2
illfitting,14179,1
illfitting,01733,3
illfitting,16658,3
illfitting,09075,1
illfitting,09602,1
illfitting,15277,1
illfitting,13156,1
illfitting,01285,1
illfitting,06124,1
illfitting,01836,1
illfitting,10053,1
illfitting,04205,1
illfitting,08860,1
illfitting,11879,1
regular,16792,5
illfitting,02384,1
illfitting,11875,1
illfitting,12947,1
illfitting,09891,1
illfitting,14016,1
illfitting,02114,1
regular,18210,2
illfitting,15506,1
regular,06416,2
illfitting,15239,1
illfitting,04359,1
regular,14806,2
illfitting,13053,1
illfitting,01407,1
illfitting,01335,1
illfitting,11390,2
illfitting,12970,1
regular,07883,1
illfitting,10001,4
illfitting,15231,1
illfitting,07459,1
